452 2200.315800 1.184E-91 6.843E-09.05000.05029170.49690.750.000000              7              5                    O 21q     440000 2 1 0 0 0 0   234.0  258.0
452 2200.946000 5.325E-57 8.052E-07.05000.05013726.87670.750.000000              1              1                    S 16q     440000 2 1 0 0 0 0   222.0  198.0
452 2202.192100 4.698E-64 2.261E-07.05000.05016645.95460.750.000000              5              4                    P  9      440000 2 2 0 0 0 0   102.0  114.0
451 2203.258300 1.665E-88 1.009E-06.05000.05030311.73580.750.000000              4              4                    S 20q     350000 1 1 0 0 0 0    45.0   41.0
452 2204.555700 2.872E-94 1.017E-04.05000.05032384.37670.750.000000              9              8                    R 18      440000 2 2 0 0 0 0   234.0  222.0
452 2206.381800 5.946E-96 1.292E-06.05000.05032389.22730.750.000000              2              2                    S 30q     440000 2 1 0 0 0 0   390.0  366.0
452 2206.624800 2.983E-82 4.321E-08.05000.05024793.05910.750.000000              9              8                    Q  4q     440000 2 1 0 0 0 0    54.0   54.0
452 2208.708200 3.888E-56 2.008E-07.05000.05012932.55910.750.000000              3              2                    P 12      440000 2 2 0 0 0 0   138.0  150.0
451 2209.570200 7.179E-84 1.040E-06.05000.05028102.16560.750.000000              4              4                    S 18q     350000 1 1 0 0 0 0    41.0   37.0
451 2209.677800 5.825E-86 2.527E-08.05000.05028190.03060.750.000000              8              7                    Q 10q     350000 1 1 0 0 0 0    21.0   21.0
451 2211.831200 1.059E-85 1.041E-06.05000.05029205.04440.750.000000              4              4                    S 19q     350000 1 1 0 0 0 0   129.0  117.0
452 2213.118600 2.840E-91 9.601E-05.05000.05030891.08030.750.000000             10              9                    R 13      440000 2 2 0 0 0 0   174.0  162.0
452 2213.746200 4.036E-99 2.637E-06.05000.05034000.57650.750.000000              6              4                    P 28      440000 2 2 0 0 0 0   330.0  342.0
452 2214.040400 1.855E-86 1.561E-08.05000.05026453.66480.750.000000             10              9                    S  0q     440000 2 1 0 0 0 0    30.0    6.0
452 2215.082900 4.820E-49 1.129E-07.05000.050 9301.28990.750.000000              3              2                    O  7q     440000 2 1 0 0 0 0    66.0   90.0
